"state","stateName","question","questionLabel","citation","sourceUrl","readAt","readAtName","verified","attested","page"
"WV","West Virginia","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","W. Va. Code §30-3-14(j)(1)–(4)","https://code.wvlegislature.gov/30-3-14/","","","2026-09-08","true","https://medsparadar.com/states/west-virginia/q/can-the-state-shut-down-an-unlicensed-med-spa"
"WV","West Virginia","does-a-med-spa-need-to-register","Registration & licensing","W. Va. Code § 30-5-4 (definition of “Compounding” — the two limbs, and which one permits sale)","https://code.wvlegislature.gov/30-5-4/","","","2026-09-06","true","https://medsparadar.com/states/west-virginia/q/does-a-med-spa-need-to-register"
"WV","West Virginia","is-a-medical-director-required","Medical director required?","W. Va. Code § 30-27-3(a) (aesthetics is a CLOSED list of surface acts, and none of them break skin)","https://code.wvlegislature.gov/30-27-3/","","","2026-09-07","true","https://medsparadar.com/states/west-virginia/q/is-a-medical-director-required"
"WV","West Virginia","is-an-exam-required-before-treatment","Exam before treatment","W. Va. Code §30-3-13a(c)(1)","https://code.wvlegislature.gov/30-3-13a/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/is-an-exam-required-before-treatment"
"WV","West Virginia","may-an-esthetician-perform-microneedling","Esthetician microneedling","W. Va. Code § 30-27-3(a) (aesthetics is a CLOSED list of surface acts, and none of them break skin)","https://code.wvlegislature.gov/30-27-3/","","","2026-09-07","true","https://medsparadar.com/states/west-virginia/q/may-an-esthetician-perform-microneedling"
"WV","West Virginia","what-business-structure-is-required","Structure limits","W. Va. Code §30-3-15(b)(2)","https://code.wvlegislature.gov/30-3-15/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/what-business-structure-is-required"
"WV","West Virginia","what-can-a-med-spa-advertise","Advertising limits","W. Va. Code §30-3-14(c)(3)","https://code.wvlegislature.gov/30-3-14/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/what-can-a-med-spa-advertise"
"WV","West Virginia","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","W. Va. Code §30-3-14(c)(7)","https://code.wvlegislature.gov/30-3-14/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/what-can-a-practitioner-be-disciplined-for"
"WV","West Virginia","what-does-it-cost-to-open","License fees","W. Va. Code R. § 3-6-1.1, § 3-6-2.13, .15-.16 (Board of Barbers and Cosmetologists — Schedule of Fees, eff. May 22, 2025)","https://apps.sos.wv.gov/adlaw/csr/readfile.aspx?DocId=58064&Format=WORD","","","2026-09-07","true","https://medsparadar.com/states/west-virginia/q/what-does-it-cost-to-open"
"WV","West Virginia","what-happens-if-you-practice-without-a-license","Unlicensed practice","W. Va. Code §30-3-13(a), (h)","https://code.wvlegislature.gov/30-3-13/","","","2026-09-08","true","https://medsparadar.com/states/west-virginia/q/what-happens-if-you-practice-without-a-license"
"WV","West Virginia","what-must-be-reported-to-the-board","Reporting duties","W. Va. Code §30-27-17(a)","https://code.wvlegislature.gov/30-27-17/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/what-must-be-reported-to-the-board"
"WV","West Virginia","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","W. Va. Code §46A-7-108","https://code.wvlegislature.gov/46A-7-108/","","","2026-09-08","true","https://medsparadar.com/states/west-virginia/q/who-enforces-deceptive-med-spa-marketing"
"WV","West Virginia","who-may-operate-a-cosmetic-laser","Laser & energy devices","W. Va. Code §30-3-4","https://code.wvlegislature.gov/30-3-4/","","","2026-09-03","true","https://medsparadar.com/states/west-virginia/q/who-may-operate-a-cosmetic-laser"
"WI","Wisconsin","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Wis. Stat. § 450.11(3)","https://docs.legis.wisconsin.gov/statutes/statutes/450/11","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-a-med-spa-offer-compounded-glp-1"
"WI","Wisconsin","can-a-medical-assistant-inject","Medical assistants","Wis. Admin. Code Med § 10.03(1)(L)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-a-medical-assistant-inject"
"WI","Wisconsin","can-a-non-clinical-owner-take-a-percentage","Fees to a non-clinical owner","Wis. Stat. § 448.08(1m)","https://docs.legis.wisconsin.gov/document/statutes/448.08","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-a-non-clinical-owner-take-a-percentage"
"WI","Wisconsin","can-a-non-physician-own-a-med-spa","Non-physician ownership","Wis. Stat. § 448.08(1m)","https://docs.legis.wisconsin.gov/document/statutes/448.08","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-a-non-physician-own-a-med-spa"
"WI","Wisconsin","can-a-nurse-practitioner-work-without-a-physician","NP independence","Wis. Admin. Code ch. Med 10 (scope of this chapter)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-a-nurse-practitioner-work-without-a-physician"
"WI","Wisconsin","can-a-physician-assistant-inject-or-prescribe","Physician assistants","Wis. Stat. § 448.975(1)(a)-(b) (Practice of physician assistants)","https://docs.legis.wisconsin.gov/statutes/statutes/448/IX/975","","","2026-09-08","true","https://medsparadar.com/states/wisconsin/q/can-a-physician-assistant-inject-or-prescribe"
"WI","Wisconsin","can-an-rn-inject-botox-or-filler","RN injecting","Wis. Admin. Code Med §§ 10.02(1) and 10.03(1)(L)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-an-rn-inject-botox-or-filler"
"WI","Wisconsin","can-the-exam-be-done-by-telehealth","Telehealth exams","Wis. Stat. § 448.30(2)–(5)","https://docs.legis.wisconsin.gov/document/statutes/448.30","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/can-the-exam-be-done-by-telehealth"
"WI","Wisconsin","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Wis. Stat. § 448.11","https://docs.legis.wisconsin.gov/document/statutes/448.09","","","2026-09-08","true","https://medsparadar.com/states/wisconsin/q/can-the-state-shut-down-an-unlicensed-med-spa"
"WI","Wisconsin","does-a-med-spa-need-to-register","Registration & licensing","Wis. Stat. § 450.11(3)","https://docs.legis.wisconsin.gov/statutes/statutes/450/11","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/does-a-med-spa-need-to-register"
"WI","Wisconsin","is-a-medical-director-required","Medical director required?","Wis. Admin. Code Med § 10.02(1)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/is-a-medical-director-required"
"WI","Wisconsin","is-an-exam-required-before-treatment","Exam before treatment","Wis. Stat. § 448.30","https://docs.legis.wisconsin.gov/document/statutes/448.30","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/is-an-exam-required-before-treatment"
"WI","Wisconsin","may-an-esthetician-perform-microneedling","Esthetician microneedling","Wis. Admin. Code § Cos 2.025(1), (2)(d)","https://docs.legis.wisconsin.gov/code/admin_code/cos/2/025","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/may-an-esthetician-perform-microneedling"
"WI","Wisconsin","what-business-structure-is-required","Structure limits","Wis. Stat. ch. 448 and Wis. Admin. Code ch. Med 10 (both surveyed via their indexes)","https://docs.legis.wisconsin.gov/document/statutes/448.03","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/what-business-structure-is-required"
"WI","Wisconsin","what-can-a-med-spa-advertise","Advertising limits","Wis. Admin. Code Med § 10.03(1)(k)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/what-can-a-med-spa-advertise"
"WI","Wisconsin","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Wis. Admin. Code Med §§ 10.03(2)(a) and 10.03(1)(a)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/what-can-a-practitioner-be-disciplined-for"
"WI","Wisconsin","what-does-it-cost-to-open","License fees","Wisconsin DSPS — Renewal Dates and Fees (Health, Business, and Unarmed Combat Sports) (accessed 2 September 2026)","https://dsps.wi.gov/Credentialing/Renewal/RenewalDatesFees.pdf","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/what-does-it-cost-to-open"
"WI","Wisconsin","what-happens-if-you-practice-without-a-license","Unlicensed practice","Wis. Stat. § 448.09(1)","https://docs.legis.wisconsin.gov/document/statutes/448.09","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/what-happens-if-you-practice-without-a-license"
"WI","Wisconsin","what-must-the-supervising-physician-do","Supervising physician duties","Wis. Admin. Code § Cos 2.025(3)–(4)","https://docs.legis.wisconsin.gov/code/admin_code/cos/2/025","","","2026-09-08","true","https://medsparadar.com/states/wisconsin/q/what-must-the-supervising-physician-do"
"WI","Wisconsin","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Wis. Stat. § 100.18(11)(a)–(b)","https://docs.legis.wisconsin.gov/document/statutes/100.18","","","2026-09-08","true","https://medsparadar.com/states/wisconsin/q/who-enforces-deceptive-med-spa-marketing"
"WI","Wisconsin","who-may-operate-a-cosmetic-laser","Laser & energy devices","Wis. Admin. Code ch. Med 10 (surveyed via the chapter index)","https://docs.legis.wisconsin.gov/code/admin_code/med/10","","","2026-09-02","true","https://medsparadar.com/states/wisconsin/q/who-may-operate-a-cosmetic-laser"
"WY","Wyoming","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Wyo. Bd. of Pharmacy Rules ch. 2 § 6(d) (Requirements for issuing valid prescriptions; ref. 059.0001.2.05242023)","https://rules.wyo.gov/AjaxHandler.ashx?handler=GetRuleVersionHTML&RULE_VERSION_ID=21691","","","2026-09-07","true","https://medsparadar.com/states/wyoming/q/can-a-med-spa-offer-compounded-glp-1"
"WY","Wyoming","can-a-non-physician-own-a-med-spa","Non-physician ownership","Wyo. Stat. Ann. §17-3-104","https://wyoleg.gov/statutes/compress/title17.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-a-non-physician-own-a-med-spa"
"WY","Wyoming","can-a-nurse-practitioner-work-without-a-physician","NP independence","Wyo. Stat. Ann. §33-21-120(a)(i)(A)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-a-nurse-practitioner-work-without-a-physician"
"WY","Wyoming","can-a-physician-assistant-inject-or-prescribe","Physician assistants","Wyo. Stat. Ann. §33-26-502(b)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-a-physician-assistant-inject-or-prescribe"
"WY","Wyoming","can-an-rn-inject-botox-or-filler","RN injecting","Wyo. Stat. Ann. §33-21-120(a)(i)(A)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-an-rn-inject-botox-or-filler"
"WY","Wyoming","can-the-exam-be-done-by-telehealth","Telehealth exams","Wyo. Stat. Ann. §33-26-102(a)(xxix)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-the-exam-be-done-by-telehealth"
"WY","Wyoming","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Wyo. Stat. Ann. §33-26-402(a)(i)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/can-the-state-shut-down-an-unlicensed-med-spa"
"WY","Wyoming","does-a-med-spa-need-to-register","Registration & licensing","Wyo. Stat. Ann. §33-12-120(a)(xvi)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/does-a-med-spa-need-to-register"
"WY","Wyoming","is-a-medical-director-required","Medical director required?","Wyo. Stat. Ann. §33-26-102(a)(xi)(A)-(B)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/is-a-medical-director-required"
"WY","Wyoming","is-an-exam-required-before-treatment","Exam before treatment","Wyo. Stat. Ann. §33-26-102(a)(xx)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/is-an-exam-required-before-treatment"
"WY","Wyoming","may-an-esthetician-perform-microneedling","Esthetician microneedling","Wyo. Bd. of Cosmetology Rules ch. 1 § 6(c)(v)-(vi) (Scope of Practice — Esthetics; ref. 033.0001.1.04012026)","https://rules.wyo.gov/AjaxHandler.ashx?handler=GetRuleVersionHTML&RULE_VERSION_ID=25322","","","2026-09-07","true","https://medsparadar.com/states/wyoming/q/may-an-esthetician-perform-microneedling"
"WY","Wyoming","what-business-structure-is-required","Structure limits","Wyo. Stat. Ann. §17-3-104","https://wyoleg.gov/statutes/compress/title17.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/what-business-structure-is-required"
"WY","Wyoming","what-can-a-med-spa-advertise","Advertising limits","Wyo. Stat. Ann. §33-26-402(a)(v)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/what-can-a-med-spa-advertise"
"WY","Wyoming","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Wyo. Stat. Ann. §33-26-402(a)(i)–(iv)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-08","true","https://medsparadar.com/states/wyoming/q/what-can-a-practitioner-be-disciplined-for"
"WY","Wyoming","what-does-it-cost-to-open","License fees","Wyo. Bd. of Cosmetology Rules ch. 13 § 1(a)-(f) (Fees; ref. 033.0001.13.01182024)","https://rules.wyo.gov/AjaxHandler.ashx?handler=GetRuleVersionHTML&RULE_VERSION_ID=24040","","","2026-09-07","true","https://medsparadar.com/states/wyoming/q/what-does-it-cost-to-open"
"WY","Wyoming","what-happens-if-you-practice-without-a-license","Unlicensed practice","Wyo. Stat. Ann. §33-1-303(a)(iii)","https://wyoleg.gov/statutes/compress/title33.pdf","","","2026-09-03","true","https://medsparadar.com/states/wyoming/q/what-happens-if-you-practice-without-a-license"
"WY","Wyoming","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Wyo. Stat. Ann. §40-12-102(a)(vii); §40-12-106","https://wyoleg.gov/statutes/compress/title40.pdf","","","2026-09-08","true","https://medsparadar.com/states/wyoming/q/who-enforces-deceptive-med-spa-marketing"
"WY","Wyoming","who-may-operate-a-cosmetic-laser","Laser & energy devices","Wyo. Bd. of Cosmetology Rules ch. 1 § 6(c)(ii), (e) (Scope of Practice — Esthetics; Add-On Hair Removal; ref. 033.0001.1.04012026)","https://rules.wyo.gov/AjaxHandler.ashx?handler=GetRuleVersionHTML&RULE_VERSION_ID=25322","","","2026-09-08","true","https://medsparadar.com/states/wyoming/q/who-may-operate-a-cosmetic-laser"
